,Customer_ID,Gender,Region,Subscription_Plan,Payment_Method,Age,Days_Since_Last_Login,Customer_Service_Calls,Monthly_Spend,Churn
412,10413,Unknown,East,Plus,Crypto,38.0,32,4.0,164.43,1
413,10414,Female,West,Basic,PayPal,48.0,156,,,1
414,10415,Female,East,Pro,Credit Card,34.0,18,3.0,145.03,1
415,10416,Female,East,Pro,E-Wallet,16.0,120,,148.38,0
416,10417,Male,West,Basic,E-Wallet,31.0,68,1.0,91.74,0
417,10418,Male,North,Basic,Crypto,20.0,36,,,0
418,10419,Female,North,Basic,Credit Card,,122,,,1
419,10420,Female,West,Basic,Credit Card,39.0,153,,80.99,0
420,10421,Female,East,Basic,E-Wallet,35.0,23,3.0,,1
421,10422,Female,North,Pro,PayPal,39.0,53,3.0,93.87,1
422,10423,Male,South,Basic,,30.0,20,1.0,11.4,0
423,10424,Female,East,Pro,Crypto,,96,,,1
424,10425,Male,West,Plus,,,89,,,0
425,10426,Female,East,Pro,Crypto,45.0,137,4.0,92.99,0
426,10427,Female,South,Pro,Crypto,37.0,41,4.0,88.59,1
427,10428,Non-Binary,South,Basic,,,156,,,1
428,10429,Male,North,Plus,E-Wallet,36.0,162,5.0,206.32,1
429,10430,Male,South,Basic,Crypto,33.0,27,2.0,45.79,1
430,10431,Male,East,Pro,PayPal,49.0,139,1.0,102.81,1
431,10432,Female,North,Plus,PayPal,36.0,57,1.0,198.09,0
432,10433,Female,South,Pro,Credit Card,,126,,,1
433,10434,Male,North,Pro,,31.0,171,3.0,59.4,1
434,10435,Male,North,Basic,E-Wallet,42.0,6,4.0,50.29,0
435,10436,Female,West,Basic,Credit Card,41.0,143,3.0,33.45,1
436,10437,Male,North,Pro,Crypto,31.0,92,1.0,87.75,1
437,10438,Non-Binary,North,Basic,PayPal,22.0,34,3.0,54.08,1
438,10439,Female,South,Pro,PayPal,24.0,91,2.0,44.5,1
439,10440,Male,East,Basic,PayPal,32.0,6,,,1
440,10441,Male,East,Plus,Credit Card,47.0,13,,146.44,1
441,10442,Unknown,South,Basic,PayPal,31.0,58,,,1
442,10443,Male,East,Pro,Crypto,,61,,,0
443,10444,Male,North,Pro,Crypto,16.0,119,2.0,17.57,0
444,10445,Non-Binary,West,Basic,Credit Card,49.0,65,3.0,32.91,0
445,10446,Unknown,North,Basic,Crypto,39.0,21,,25.58,1
446,10447,Unknown,North,Basic,E-Wallet,41.0,143,,26.83,0
447,10448,Female,West,Basic,E-Wallet,43.0,98,2.0,52.71,1
448,10449,Male,South,Basic,PayPal,32.0,119,,74.91,1
449,10450,Male,North,Basic,PayPal,34.0,42,,6.34,1
450,10451,Female,North,Pro,E-Wallet,48.0,96,4.0,93.69,1
451,10452,Female,South,Basic,Crypto,35.0,97,3.0,39.12,1
452,10453,Female,North,Plus,Credit Card,39.0,115,1.0,,1
453,10454,Unknown,North,Pro,PayPal,42.0,147,1.0,120.77,1
454,10455,Male,East,Basic,,40.0,137,1.0,,1
455,10456,Female,South,Basic,E-Wallet,32.0,146,2.0,,1
456,10457,Male,North,Plus,E-Wallet,33.0,11,1.0,147.21,0
457,10458,Female,North,Basic,Credit Card,41.0,137,,,1
458,10459,Male,West,Pro,PayPal,41.0,70,2.0,51.08,1
459,10460,Male,West,Pro,Crypto,45.0,103,1.0,104.1,1
460,10461,Male,West,Basic,,39.0,10,2.0,,1
461,10462,Female,North,Plus,,39.0,60,2.0,196.8,1
462,10463,Female,North,Basic,Credit Card,29.0,125,,,1
463,10464,Female,West,Basic,E-Wallet,28.0,165,2.0,61.39,1
464,10465,Unknown,East,Plus,Credit Card,41.0,16,1.0,176.91,1
465,10466,Male,East,Pro,Crypto,28.0,53,3.0,42.77,1
466,10467,Male,East,Plus,Credit Card,33.0,172,3.0,121.4,1
467,10468,Non-Binary,East,Pro,,47.0,152,3.0,107.67,1
468,10469,Male,South,Pro,Credit Card,46.0,105,2.0,126.72,0
469,10470,Unknown,West,Plus,E-Wallet,37.0,158,4.0,161.32,1
470,10471,Male,North,Basic,Crypto,31.0,105,1.0,75.24,0
471,10472,Unknown,West,Pro,,32.0,38,3.0,132.54,0
472,10473,Male,East,Pro,PayPal,42.0,19,3.0,49.93,1
473,10474,Non-Binary,North,Basic,Crypto,33.0,72,2.0,82.27,1
474,10475,Female,South,Pro,PayPal,,42,,,1
475,10476,Unknown,West,Basic,Crypto,46.0,115,1.0,,1
476,10477,Male,North,Pro,E-Wallet,35.0,128,1.0,61.42,1
477,10478,Female,North,Pro,E-Wallet,28.0,54,1.0,130.24,1
478,10479,Unknown,East,Plus,Credit Card,38.0,107,4.0,220.15,1
479,10480,Female,East,Basic,PayPal,43.0,102,3.0,22.9,1
480,10481,Female,West,Pro,PayPal,23.0,178,2.0,179.26,1
481,10482,Female,South,Basic,PayPal,31.0,132,1.0,92.0,1
482,10483,Female,North,Pro,,31.0,139,1.0,113.06,1
483,10484,Female,East,Pro,E-Wallet,,13,,,0
484,10485,Female,West,Pro,PayPal,40.0,102,2.0,109.4,0
485,10486,Unknown,East,Plus,Credit Card,28.0,39,3.0,98.75,1
486,10487,Male,West,Plus,PayPal,19.0,107,3.0,136.77,1
487,10488,Male,East,Basic,Credit Card,44.0,136,2.0,28.88,1
488,10489,Unknown,South,Basic,PayPal,,169,,,1
489,10490,Non-Binary,North,Pro,,36.0,41,3.0,111.45,1
490,10491,Female,East,Basic,E-Wallet,32.0,32,1.0,37.59,1
491,10492,Female,North,Basic,Credit Card,35.0,24,1.0,54.01,1
492,10493,Male,West,Pro,PayPal,50.0,117,,,0
493,10494,Male,South,Basic,Credit Card,,77,,,1
494,10495,Female,North,Basic,Credit Card,17.0,8,3.0,39.58,0
495,10496,Male,East,Plus,E-Wallet,43.0,118,2.0,152.01,1
496,10497,Female,North,Basic,E-Wallet,32.0,118,3.0,58.0,0
497,10498,Male,North,Basic,Credit Card,44.0,90,,61.09,1
498,10499,Unknown,West,Basic,E-Wallet,43.0,171,1.0,34.47,0
499,10500,Unknown,South,Plus,PayPal,48.0,57,2.0,100.75,1
500,10501,Female,South,Plus,PayPal,36.0,152,,199.96,0
501,10502,Female,North,Pro,E-Wallet,25.0,115,3.0,22.15,1
502,10503,Male,North,Basic,Credit Card,43.0,31,,,1
503,10504,Non-Binary,West,Plus,,35.0,21,3.0,165.27,0
504,10505,Female,North,Pro,Crypto,31.0,92,2.0,68.65,1
505,10506,Male,West,Plus,Credit Card,29.0,54,5.0,164.38,1
506,10507,Unknown,South,Pro,Credit Card,44.0,107,,144.87,1
507,10508,Non-Binary,South,Basic,,50.0,76,,48.18,1
508,10509,Unknown,West,Basic,Crypto,22.0,60,2.0,1.57,1
509,10510,Female,North,Basic,Credit Card,,121,,,1
510,10511,Female,South,Basic,Crypto,30.0,91,2.0,,1
511,10512,Female,East,Pro,E-Wallet,19.0,66,2.0,61.48,0
512,10513,Unknown,West,Plus,E-Wallet,35.0,129,1.0,159.77,1
513,10514,Non-Binary,South,Pro,Credit Card,25.0,113,1.0,63.04,1
514,10515,Male,South,Basic,E-Wallet,,120,,,1
515,10516,Male,South,Basic,PayPal,26.0,160,1.0,33.01,1
516,10517,Male,East,Basic,E-Wallet,23.0,62,2.0,43.28,0
517,10518,Non-Binary,East,Basic,E-Wallet,27.0,143,4.0,36.48,0
518,10519,Unknown,East,Basic,Crypto,,128,,,0
519,10520,Male,North,Pro,E-Wallet,30.0,84,2.0,46.87,1
520,10521,Female,West,Basic,Credit Card,26.0,63,2.0,,0
521,10522,Male,North,Plus,E-Wallet,37.0,119,2.0,191.07,1
522,10523,Unknown,East,Basic,E-Wallet,39.0,68,3.0,2.73,1
523,10524,Non-Binary,West,Plus,Credit Card,36.0,123,1.0,122.3,0
524,10525,Non-Binary,North,Pro,Credit Card,31.0,120,3.0,92.08,1
525,10526,Female,North,Basic,Crypto,31.0,144,,40.55,1
526,10527,Female,North,Pro,PayPal,,39,,,1
527,10528,Male,East,Pro,E-Wallet,25.0,101,1.0,90.52,1
528,10529,Male,South,Pro,PayPal,41.0,128,2.0,87.55,1
529,10530,Non-Binary,West,Pro,Crypto,16.0,12,2.0,59.22,1
530,10531,Non-Binary,East,Basic,Credit Card,33.0,17,2.0,91.52,0
531,10532,Unknown,West,Pro,Credit Card,30.0,67,2.0,131.43,1
532,10533,Unknown,East,Plus,Credit Card,39.0,110,,90.95,0
533,10534,Female,North,Basic,,19.0,13,,87.24,1
534,10535,Female,North,Basic,E-Wallet,34.0,132,5.0,7.44,1
535,10536,Unknown,South,Plus,Crypto,37.0,61,,203.77,1
536,10537,Non-Binary,South,Basic,Credit Card,14.0,160,4.0,46.54,1
537,10538,Male,West,Pro,,23.0,25,4.0,124.65,1
538,10539,Female,South,Pro,Credit Card,33.0,29,4.0,121.8,1
539,10540,Male,South,Pro,Credit Card,39.0,61,4.0,103.8,1
540,10541,Unknown,West,Basic,Crypto,35.0,80,,58.79,1
541,10542,Female,East,Basic,Crypto,39.0,69,2.0,,1
542,10543,Male,South,Basic,PayPal,23.0,90,1.0,156.23,1
543,10544,Female,East,Pro,Credit Card,18.0,35,,57.24,1
544,10545,Female,North,Pro,E-Wallet,34.0,6,,101.57,1
545,10546,Male,South,Pro,Credit Card,21.0,64,2.0,89.0,0
546,10547,Male,North,Pro,,25.0,76,3.0,101.3,1
547,10548,Female,North,Basic,PayPal,43.0,40,1.0,,1
548,10549,Female,East,Basic,Credit Card,35.0,31,2.0,31.03,0
549,10550,Female,West,Plus,E-Wallet,,141,,,1
550,10551,Female,South,Basic,E-Wallet,27.0,160,3.0,,1
551,10552,Non-Binary,East,Basic,PayPal,40.0,29,1.0,12.87,1
552,10553,Female,West,Basic,Crypto,36.0,5,3.0,,0
553,10554,Female,North,Basic,PayPal,21.0,9,1.0,8.42,1
554,10555,Non-Binary,South,Basic,E-Wallet,,102,,,1
555,10556,Female,North,Plus,PayPal,52.0,19,3.0,181.09,1
556,10557,Male,North,Plus,Crypto,21.0,88,3.0,195.71,1
557,10558,Male,South,Plus,Credit Card,39.0,123,4.0,167.63,1
558,10559,Female,West,Plus,,,117,,,1
559,10560,Female,West,Plus,PayPal,,11,,,0
560,10561,Female,South,Pro,Credit Card,27.0,21,3.0,148.97,1
561,10562,Male,South,Basic,PayPal,19.0,75,1.0,,1
562,10563,Male,East,Pro,Crypto,19.0,13,2.0,124.51,0
563,10564,Male,East,Basic,,37.0,105,1.0,44.32,1
564,10565,Male,North,Basic,PayPal,48.0,175,1.0,9.9,1
565,10566,Female,South,Basic,Credit Card,,35,,,1
566,10567,Male,West,Pro,Credit Card,28.0,54,4.0,156.26,1
567,10568,Female,North,Basic,PayPal,40.0,13,5.0,27.49,1
568,10569,Unknown,North,Basic,Credit Card,,1,,,0
569,10570,Male,North,Basic,E-Wallet,36.0,1,2.0,,1
570,10571,Female,North,Plus,E-Wallet,34.0,60,3.0,,1
571,10572,Female,West,Pro,Credit Card,29.0,106,2.0,79.82,0
572,10573,Male,North,Plus,PayPal,33.0,106,3.0,202.31,1
573,10574,Female,South,Basic,PayPal,,133,,,1
574,10575,Non-Binary,East,Basic,Credit Card,40.0,152,,40.07,1
575,10576,Unknown,West,Pro,E-Wallet,44.0,22,1.0,38.36,0
576,10577,Male,South,Basic,E-Wallet,24.0,72,,,1
577,10578,Unknown,South,Pro,PayPal,44.0,94,2.0,86.94,0
578,10579,Female,South,Pro,E-Wallet,,27,,,1
579,10580,Male,East,Pro,Crypto,19.0,24,1.0,20.84,1
580,10581,Female,East,Plus,E-Wallet,39.0,98,1.0,170.53,1
581,10582,Unknown,East,Basic,PayPal,28.0,64,5.0,37.07,1
582,10583,Female,South,Basic,E-Wallet,18.0,42,1.0,,0
583,10584,Male,East,Pro,E-Wallet,35.0,39,4.0,126.05,1
584,10585,Female,North,Basic,Credit Card,39.0,22,,32.42,1
585,10586,Male,East,Basic,Crypto,35.0,176,1.0,,1
586,10587,Male,West,Basic,Credit Card,32.0,7,1.0,61.48,1
587,10588,Male,South,Basic,E-Wallet,30.0,127,4.0,,1
588,10589,Male,South,Basic,E-Wallet,58.0,6,2.0,,1
589,10590,Male,North,Basic,,22.0,20,2.0,,1
590,10591,Male,East,Pro,Crypto,42.0,34,1.0,95.31,1
591,10592,Female,East,Pro,PayPal,34.0,100,,110.36,0
592,10593,Male,West,Pro,Credit Card,25.0,98,,,1
593,10594,Male,North,Pro,E-Wallet,33.0,81,2.0,,1
594,10595,Non-Binary,West,Basic,E-Wallet,20.0,60,1.0,85.3,1
595,10596,Female,West,Basic,PayPal,28.0,73,,6.78,0
596,10597,Female,South,Basic,E-Wallet,33.0,157,4.0,,1
597,10598,Male,South,Plus,,18.0,108,2.0,253.9,1
598,10599,Male,East,Pro,PayPal,39.0,67,2.0,93.93,1
599,10600,Male,East,Basic,E-Wallet,24.0,136,,,1
600,10601,Male,West,Basic,E-Wallet,19.0,16,5.0,9.54,1
601,10602,Male,East,Plus,Crypto,23.0,42,3.0,59.54,1
602,10603,Male,West,Pro,Credit Card,55.0,102,3.0,42.56,1
603,10604,Male,East,Plus,Crypto,14.0,87,2.0,165.45,0
604,10605,Male,East,Basic,Crypto,38.0,102,1.0,41.16,1
605,10606,Female,South,Basic,E-Wallet,26.0,140,3.0,,0
606,10607,Male,South,Pro,Credit Card,30.0,153,3.0,,1
607,10608,Male,South,Pro,Credit Card,40.0,61,3.0,69.01,0
608,10609,Female,South,Pro,E-Wallet,39.0,18,2.0,98.74,1
609,10610,Female,North,Pro,Crypto,27.0,80,2.0,142.12,1
610,10611,Male,South,Pro,Crypto,,29,,,1
611,10612,Female,North,Pro,Crypto,40.0,126,1.0,84.63,1
612,10613,Female,South,Basic,Credit Card,39.0,12,1.0,15.76,1
613,10614,Male,East,Basic,E-Wallet,31.0,176,,,1
614,10615,Non-Binary,West,Plus,,38.0,81,4.0,106.42,1
615,10616,Unknown,East,Basic,Crypto,29.0,120,,,1
616,10617,Male,East,Pro,Credit Card,25.0,115,1.0,115.87,1
617,10618,Male,North,Pro,Credit Card,34.0,178,2.0,74.56,1
618,10619,Non-Binary,South,Plus,E-Wallet,,110,,,1
619,10620,Female,West,Basic,E-Wallet,,8,,,0
620,10621,Male,West,Basic,,39.0,28,,78.12,1
621,10622,Male,South,Plus,PayPal,26.0,92,1.0,146.23,0
622,10623,Male,North,Plus,E-Wallet,49.0,109,2.0,102.16,1
623,10624,Female,North,Pro,PayPal,30.0,135,,97.5,1
624,10625,Female,North,Basic,E-Wallet,32.0,107,2.0,36.67,1
625,10626,Male,West,Basic,Crypto,20.0,80,4.0,3.06,1
626,10627,Female,North,Pro,PayPal,32.0,14,3.0,97.86,1
627,10628,Female,North,Plus,Crypto,39.0,161,,171.52,1
628,10629,Male,West,Plus,,41.0,179,1.0,162.2,1
629,10630,Male,West,Basic,,49.0,177,,82.8,0
630,10631,Female,East,Basic,Crypto,39.0,4,6.0,40.51,1
631,10632,Non-Binary,West,Basic,Crypto,36.0,97,1.0,27.3,1
632,10633,Female,South,Plus,,29.0,8,2.0,165.24,0
633,10634,Female,West,Pro,,27.0,4,1.0,93.79,1
634,10635,Male,West,Basic,Credit Card,43.0,154,2.0,46.55,1
635,10636,Female,North,Basic,Credit Card,43.0,112,,,1
636,10637,Female,East,Pro,Crypto,23.0,116,1.0,144.27,0
637,10638,Male,North,Basic,PayPal,,83,,,1
638,10639,Male,East,Plus,E-Wallet,40.0,46,,193.35,0
639,10640,Male,North,Pro,PayPal,22.0,61,3.0,64.56,1
640,10641,Male,South,Basic,Crypto,39.0,44,,,1
641,10642,Male,North,Basic,Credit Card,23.0,65,,75.79,1
642,10643,Male,North,Plus,Crypto,9.0,22,2.0,184.94,1
643,10644,Male,South,Basic,Crypto,32.0,97,,33.46,1
644,10645,Male,South,Basic,Credit Card,36.0,92,2.0,26.33,1
645,10646,Non-Binary,West,Plus,PayPal,32.0,42,,114.1,1
646,10647,Female,North,Plus,E-Wallet,62.0,162,4.0,213.65,1
647,10648,Female,South,Plus,Crypto,37.0,157,2.0,164.82,0
648,10649,Female,South,Basic,Credit Card,35.0,66,2.0,49.98,0
649,10650,Female,West,Basic,E-Wallet,38.0,137,2.0,84.38,1
650,10651,Male,East,Basic,E-Wallet,29.0,127,4.0,17.8,1
651,10652,Female,South,Basic,E-Wallet,43.0,55,,,1
652,10653,Female,South,Pro,Credit Card,37.0,33,,57.24,1
653,10654,Female,North,Basic,Crypto,37.0,64,1.0,,1
654,10655,Female,West,Pro,Credit Card,27.0,5,5.0,153.3,0
655,10656,Male,North,Basic,,18.0,170,1.0,11.48,1
656,10657,Male,East,Basic,PayPal,28.0,15,1.0,,0
657,10658,Male,West,Plus,E-Wallet,36.0,132,3.0,103.79,1
658,10659,Female,North,Basic,Crypto,29.0,24,3.0,113.22,1
659,10660,Female,South,Basic,PayPal,36.0,26,1.0,41.29,1
660,10661,Male,South,Basic,Credit Card,31.0,169,3.0,65.78,1
661,10662,Unknown,West,Basic,E-Wallet,38.0,116,2.0,,1
662,10663,Female,South,Basic,Crypto,24.0,123,1.0,72.98,1
663,10664,Male,North,Basic,E-Wallet,35.0,54,2.0,,1
664,10665,Male,West,Pro,E-Wallet,27.0,106,,75.24,1
665,10666,Male,South,Plus,E-Wallet,18.0,25,3.0,171.79,1
666,10667,Male,South,Pro,Credit Card,32.0,15,,85.79,0
667,10668,Male,East,Basic,E-Wallet,49.0,108,1.0,37.74,1
668,10669,Male,East,Pro,,19.0,107,,53.65,0
669,10670,Male,West,Basic,Credit Card,35.0,89,4.0,21.29,1
670,10671,Male,East,Pro,PayPal,41.0,100,1.0,41.7,0
671,10672,Non-Binary,North,Pro,Crypto,57.0,155,,140.89,1
672,10673,Male,South,Basic,Credit Card,29.0,157,,25.26,0
673,10674,Female,South,Plus,Crypto,27.0,125,2.0,117.95,1
674,10675,Female,South,Plus,Crypto,22.0,121,1.0,230.77,1
675,10676,Unknown,West,Plus,PayPal,45.0,88,2.0,141.05,1
676,10677,Male,West,Basic,Credit Card,25.0,172,1.0,60.31,1
677,10678,Male,East,Pro,E-Wallet,30.0,146,2.0,64.53,0
678,10679,Unknown,South,Plus,Crypto,15.0,12,3.0,163.23,0
679,10680,Non-Binary,South,Basic,Crypto,42.0,74,3.0,57.24,1
680,10681,Non-Binary,South,Plus,Crypto,45.0,111,4.0,151.44,1
681,10682,Male,South,Basic,,42.0,150,2.0,50.94,1
682,10683,Male,South,Basic,Crypto,17.0,13,4.0,75.92,1
683,10684,Female,North,Pro,Credit Card,40.0,97,3.0,47.45,1
684,10685,Unknown,South,Pro,Crypto,,103,,,1
685,10686,Female,North,Pro,Crypto,34.0,150,3.0,68.03,1
686,10687,Female,South,Plus,Crypto,36.0,167,1.0,195.84,1
687,10688,Male,West,Basic,E-Wallet,37.0,63,4.0,9.47,1
688,10689,Female,West,Basic,E-Wallet,39.0,19,3.0,76.64,1
689,10690,Male,North,Plus,Credit Card,33.0,159,1.0,183.52,1
690,10691,Male,South,Basic,Crypto,14.0,77,1.0,56.16,1
691,10692,Female,West,Pro,,39.0,23,1.0,79.8,1
692,10693,Female,West,Pro,PayPal,34.0,45,1.0,,1
693,10694,Male,South,Basic,E-Wallet,24.0,17,2.0,21.91,1
694,10695,Male,South,Basic,PayPal,18.0,110,,30.64,1
695,10696,Female,West,Pro,Crypto,49.0,93,,84.6,1
696,10697,Male,South,Plus,Crypto,46.0,175,,163.95,0
697,10698,Female,East,Pro,PayPal,,141,,,1
698,10699,Male,South,Pro,Credit Card,27.0,148,1.0,,1
699,10700,Female,West,Basic,Credit Card,8.0,97,1.0,74.68,1
700,10701,Female,West,Basic,PayPal,41.0,4,,,1
701,10702,Male,North,Basic,Crypto,37.0,127,1.0,22.14,1
702,10703,Male,East,Basic,PayPal,30.0,158,2.0,91.17,1
703,10704,Male,West,Basic,E-Wallet,45.0,86,4.0,24.52,1
704,10705,Male,East,Basic,Credit Card,42.0,119,2.0,,0
705,10706,Unknown,South,Basic,PayPal,35.0,171,4.0,8.59,1
706,10707,Male,West,Basic,Credit Card,34.0,63,,,1
707,10708,Non-Binary,North,Basic,E-Wallet,34.0,93,3.0,,1
708,10709,Male,West,Pro,Crypto,40.0,169,1.0,44.77,1
709,10710,Female,North,Pro,Crypto,25.0,120,3.0,85.48,1
710,10711,Female,East,Basic,Crypto,,99,,,1
711,10712,Female,North,Plus,Credit Card,24.0,165,2.0,114.18,1
712,10713,Female,South,Basic,E-Wallet,,134,,,1
713,10714,Female,South,Plus,PayPal,39.0,58,1.0,,1
714,10715,Male,South,Basic,Crypto,27.0,68,,30.36,0
715,10716,Unknown,West,Plus,Credit Card,,48,,,0
716,10717,Non-Binary,South,Basic,Crypto,25.0,10,3.0,40.81,0
717,10718,Unknown,South,Pro,E-Wallet,49.0,100,5.0,89.78,1
718,10719,Male,West,Basic,PayPal,,129,,,1
719,10720,Female,East,Pro,Crypto,40.0,109,1.0,82.71,1
720,10721,Unknown,South,Basic,E-Wallet,49.0,26,3.0,54.45,1
721,10722,Male,South,Basic,Credit Card,35.0,143,,64.11,1
722,10723,Male,West,Pro,E-Wallet,41.0,63,4.0,113.78,1
723,10724,Female,East,Basic,Credit Card,46.0,176,1.0,,1
724,10725,Female,East,Plus,Crypto,33.0,89,,158.45,0
725,10726,Non-Binary,East,Basic,Crypto,34.0,15,1.0,,0
726,10727,Male,West,Basic,E-Wallet,43.0,72,2.0,,1
727,10728,Female,North,Pro,Credit Card,40.0,179,1.0,61.34,1
728,10729,Male,North,Basic,E-Wallet,26.0,115,3.0,12.75,1
729,10730,Male,South,Basic,E-Wallet,12.0,132,1.0,,1
730,10731,Male,South,Pro,Crypto,32.0,163,,85.93,1
731,10732,Non-Binary,South,Pro,Crypto,,6,,,0
732,10733,Female,North,Plus,Crypto,24.0,60,1.0,179.54,1
733,10734,Female,West,Basic,E-Wallet,25.0,95,1.0,12.59,1
734,10735,Male,South,Pro,E-Wallet,,156,,,1
735,10736,Non-Binary,West,Basic,PayPal,42.0,119,2.0,4.67,1
736,10737,Male,South,Basic,PayPal,44.0,157,,93.11,1
737,10738,Non-Binary,West,Pro,E-Wallet,39.0,167,1.0,93.28,1
738,10739,Female,West,Basic,PayPal,40.0,30,1.0,,0
739,10740,Male,North,Basic,E-Wallet,40.0,47,3.0,11.4,1
740,10741,Female,West,Basic,Crypto,9.0,90,1.0,20.51,1
741,10742,Male,East,Pro,Credit Card,34.0,5,1.0,89.02,1
742,10743,Female,North,Plus,Crypto,16.0,28,1.0,155.31,0
743,10744,Female,South,Pro,E-Wallet,,136,,,0
744,10745,Male,North,Basic,Crypto,13.0,83,3.0,,1
745,10746,Non-Binary,East,Pro,E-Wallet,32.0,113,,,1
746,10747,Male,East,Pro,,,138,,,1
747,10748,Female,West,Basic,,22.0,18,,,1
748,10749,Unknown,East,Basic,E-Wallet,43.0,73,4.0,37.84,1
749,10750,Female,East,Basic,Credit Card,39.0,132,1.0,,1
750,10751,Male,East,Basic,PayPal,37.0,102,2.0,79.09,0
751,10752,Unknown,East,Plus,Credit Card,40.0,69,2.0,131.36,1
752,10753,Female,South,Basic,E-Wallet,30.0,94,1.0,,1
753,10754,Male,South,Basic,Crypto,35.0,17,,71.23,0
754,10755,Male,North,Plus,,34.0,20,3.0,183.13,1
755,10756,Female,West,Plus,E-Wallet,,142,,,1
756,10757,Female,South,Pro,Crypto,27.0,5,1.0,74.79,1
757,10758,Female,East,Basic,Crypto,21.0,23,2.0,,1
758,10759,Non-Binary,West,Basic,,,59,,,1
759,10760,Female,South,Basic,PayPal,30.0,27,3.0,66.08,1
760,10761,Male,North,Basic,PayPal,26.0,73,2.0,18.31,1
761,10762,Male,East,Basic,PayPal,42.0,22,2.0,94.01,0
762,10763,Male,West,Pro,Credit Card,22.0,78,3.0,106.61,1
763,10764,Female,South,Basic,Credit Card,32.0,45,1.0,30.53,1
764,10765,Male,West,Basic,Crypto,45.0,111,2.0,54.02,0
765,10766,Female,South,Basic,PayPal,43.0,36,2.0,,1
766,10767,Female,North,Pro,E-Wallet,46.0,141,1.0,89.81,0
767,10768,Non-Binary,East,Pro,Credit Card,28.0,47,,31.61,0
768,10769,Male,North,Pro,E-Wallet,41.0,77,1.0,91.9,1
769,10770,Non-Binary,East,Basic,PayPal,23.0,114,2.0,37.21,1
770,10771,Male,East,Basic,PayPal,31.0,35,2.0,,1
771,10772,Non-Binary,West,Basic,Credit Card,32.0,59,4.0,23.87,1
772,10773,Male,South,Basic,Credit Card,,78,,,1
773,10774,Male,North,Plus,Crypto,30.0,112,1.0,241.48,1
774,10775,Female,North,Plus,E-Wallet,29.0,96,2.0,121.85,1
775,10776,Male,North,Pro,Crypto,,110,,,0
776,10777,Male,West,Plus,Crypto,42.0,47,3.0,156.17,0
777,10778,Female,West,Pro,E-Wallet,32.0,119,5.0,79.85,1
778,10779,Female,West,Basic,PayPal,36.0,149,,37.97,1
779,10780,Female,East,Plus,E-Wallet,35.0,42,,189.23,0
780,10781,Female,North,Basic,PayPal,34.0,40,2.0,,1
781,10782,Female,East,Pro,,,144,,,1
782,10783,Male,North,Basic,PayPal,30.0,62,1.0,16.83,1
783,10784,Male,North,Basic,PayPal,48.0,145,5.0,,0
784,10785,Male,South,Pro,PayPal,41.0,71,2.0,103.01,1
785,10786,Unknown,North,Basic,E-Wallet,34.0,2,3.0,23.55,1
786,10787,Female,West,Basic,PayPal,29.0,53,3.0,36.05,0
787,10788,Female,West,Basic,E-Wallet,32.0,118,1.0,64.53,1
788,10789,Female,West,Basic,Credit Card,38.0,141,4.0,80.78,1
789,10790,Unknown,South,Plus,Credit Card,48.0,33,2.0,124.22,1
790,10791,Male,South,Pro,Crypto,20.0,126,2.0,,0
791,10792,Female,East,Basic,Crypto,40.0,125,3.0,,1
792,10793,Female,North,Basic,,45.0,0,4.0,6.39,1
793,10794,Female,North,Plus,PayPal,19.0,175,4.0,,1
794,10795,Male,West,Basic,PayPal,32.0,98,3.0,,1
795,10796,Non-Binary,West,Basic,,,9,,,0
796,10797,Unknown,West,Basic,E-Wallet,38.0,82,1.0,,1
797,10798,Female,West,Plus,PayPal,30.0,138,2.0,118.79,1
798,10799,Female,West,Basic,PayPal,32.0,118,1.0,,1
799,10800,Unknown,West,Basic,E-Wallet,29.0,126,,12.25,1
800,10801,Female,North,Basic,Crypto,41.0,98,2.0,76.13,0
801,10802,Male,South,Basic,E-Wallet,,65,,,0
802,10803,Female,West,Pro,E-Wallet,,2,,,1
803,10804,Female,North,Basic,PayPal,35.0,142,,94.83,0
804,10805,Female,West,Basic,Credit Card,39.0,58,1.0,,1
805,10806,Female,East,Basic,PayPal,31.0,104,1.0,25.53,1
806,10807,Unknown,East,Basic,PayPal,51.0,174,2.0,4.66,1
807,10808,Unknown,North,Plus,PayPal,,91,,,0
808,10809,Female,South,Plus,E-Wallet,16.0,129,2.0,137.4,1
809,10810,Male,East,Basic,,15.0,157,,52.02,1
810,10811,Unknown,East,Basic,PayPal,13.0,165,5.0,25.76,1
811,10812,Non-Binary,South,Basic,PayPal,40.0,4,1.0,64.43,1
812,10813,Male,East,Pro,,39.0,133,1.0,177.6,0
813,10814,Unknown,West,Pro,Crypto,46.0,132,4.0,112.93,1
814,10815,Non-Binary,South,Basic,PayPal,23.0,11,1.0,55.58,1
815,10816,Female,East,Pro,E-Wallet,41.0,131,,72.47,1
816,10817,Female,South,Pro,Crypto,34.0,151,1.0,118.56,1
817,10818,Male,West,Plus,,35.0,152,6.0,169.1,1
818,10819,Male,East,Basic,Credit Card,40.0,25,2.0,,0
819,10820,Male,North,Basic,Crypto,26.0,54,1.0,30.37,1
820,10821,Non-Binary,East,Basic,PayPal,,125,,,1
821,10822,Male,East,Plus,PayPal,47.0,45,1.0,187.99,1
822,10823,Male,West,Pro,E-Wallet,28.0,173,,27.69,1
